stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,crisis,configuration,is_recovery,auc_full_window,auc_first30,auc_rest,n_train_rows_after_dropna,n_trees_built,calm_mean_score,calm_max_score
h5_d03,VIXPercentileRaw,1,2229,253,0.6788652889399158,0.379568304924152,0.6367531868278612,0.6746923858516112,0.9500224315836698,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,253,44,crisis_2020,spx_crisis_2008,False,0.6788652889399158,,0.6283738191632928,2209,,0.345261807756149,0.8564961521050249
h5_d03,VIXPercentileRaw,1,2229,253,0.6788652889399158,0.379568304924152,0.6367531868278612,0.6746923858516112,0.9500224315836698,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,253,45,crisis_2020,spx_crisis_2008,False,0.6788652889399158,,0.6283738191632928,2209,,0.345261807756149,0.8564961521050249
h5_d03,VIXPercentileRaw,1,2229,253,0.6788652889399158,0.379568304924152,0.6367531868278612,0.6746923858516112,0.9500224315836698,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,253,46,crisis_2020,spx_crisis_2008,False,0.6788652889399158,,0.6283738191632928,2209,,0.345261807756149,0.8564961521050249
h5_d03,VIXPercentileCalibrated,1,2229,253,0.676903941829315,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.22413793103448276,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,253,42,crisis_2020,spx_crisis_2008,False,0.676903941829315,,0.6265182186234818,2209,,0.03880499022373483,0.14423076923076922
h5_d03,VIXPercentileCalibrated,1,2229,253,0.676903941829315,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.22413793103448276,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,253,43,crisis_2020,spx_crisis_2008,False,0.676903941829315,,0.6265182186234818,2209,,0.03880499022373483,0.14423076923076922
h5_d03,VIXPercentileCalibrated,1,2229,253,0.676903941829315,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.22413793103448276,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,253,44,crisis_2020,spx_crisis_2008,False,0.676903941829315,,0.6265182186234818,2209,,0.03880499022373483,0.14423076923076922
h5_d03,VIXPercentileCalibrated,1,2229,253,0.676903941829315,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.22413793103448276,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,253,45,crisis_2020,spx_crisis_2008,False,0.676903941829315,,0.6265182186234818,2209,,0.03880499022373483,0.14423076923076922
h5_d03,VIXPercentileCalibrated,1,2229,253,0.676903941829315,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.22413793103448276,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,253,46,crisis_2020,spx_crisis_2008,False,0.676903941829315,,0.6265182186234818,2209,,0.03880499022373483,0.14423076923076922
h5_d03,HarRvThreshold,1,2229,253,0.6339707778255265,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.16171510280280088,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,231,42,crisis_2020,spx_crisis_2008,False,0.6339707778255265,0.735,0.5796042899408285,2209,,0.017425153072059482,0.08035836744005015
h5_d03,HarRvThreshold,1,2229,253,0.6339707778255265,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.16171510280280088,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,231,43,crisis_2020,spx_crisis_2008,False,0.6339707778255265,0.735,0.5796042899408285,2209,,0.017425153072059482,0.08035836744005015
h5_d03,HarRvThreshold,1,2229,253,0.6339707778255265,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.16171510280280088,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,231,44,crisis_2020,spx_crisis_2008,False,0.6339707778255265,0.735,0.5796042899408285,2209,,0.017425153072059482,0.08035836744005015
h5_d03,HarRvThreshold,1,2229,253,0.6339707778255265,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.16171510280280088,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,231,45,crisis_2020,spx_crisis_2008,False,0.6339707778255265,0.735,0.5796042899408285,2209,,0.017425153072059482,0.08035836744005015
h5_d03,HarRvThreshold,1,2229,253,0.6339707778255265,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.16171510280280088,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,231,46,crisis_2020,spx_crisis_2008,False,0.6339707778255265,0.735,0.5796042899408285,2209,,0.017425153072059482,0.08035836744005015
h5_d03,LogisticRegressionL2,1,2229,253,0.6619785686949867,0.37574236460351,0.32183301935181086,0.38560926106864274,0.776803680596737,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,253,42,crisis_2020,spx_crisis_2008,False,0.6619785686949867,,0.6361898335582546,2209,,0.32540027556597195,0.5810438810547008
h5_d03,LogisticRegressionL2,1,2229,253,0.6619785686949867,0.37574236460351,0.32183301935181086,0.38560926106864274,0.776803680596737,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,253,43,crisis_2020,spx_crisis_2008,False,0.6619785686949867,,0.6361898335582546,2209,,0.32540027556597195,0.5810438810547008
h5_d03,LogisticRegressionL2,1,2229,253,0.6619785686949867,0.37574236460351,0.32183301935181086,0.38560926106864274,0.776803680596737,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,253,44,crisis_2020,spx_crisis_2008,False,0.6619785686949867,,0.6361898335582546,2209,,0.32540027556597195,0.5810438810547008
h5_d03,LogisticRegressionL2,1,2229,253,0.6619785686949867,0.37574236460351,0.32183301935181086,0.38560926106864274,0.776803680596737,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,253,45,crisis_2020,spx_crisis_2008,False,0.6619785686949867,,0.6361898335582546,2209,,0.32540027556597195,0.5810438810547008
h5_d03,LogisticRegressionL2,1,2229,253,0.6619785686949867,0.37574236460351,0.32183301935181086,0.38560926106864274,0.776803680596737,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,253,46,crisis_2020,spx_crisis_2008,False,0.6619785686949867,,0.6361898335582546,2209,,0.32540027556597195,0.5810438810547008
h5_d03,LightGbmTuned,1,2229,253,0.6535112897053195,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.6993726853454454,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,253,42,crisis_2020,spx_crisis_2008,False,0.6535112897053195,,0.6092555105713,2209,50.0,0.29820677372384685,0.5386097559206309
h5_d03,LightGbmTuned,1,2229,253,0.6535112897053195,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.6993726853454454,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,253,43,crisis_2020,spx_crisis_2008,False,0.6535112897053195,,0.6092555105713,2209,50.0,0.29820677372384685,0.5386097559206309
h5_d03,LightGbmTuned,1,2229,253,0.6535112897053195,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.6993726853454454,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,253,44,crisis_2020,spx_crisis_2008,False,0.6535112897053195,,0.6092555105713,2209,50.0,0.29820677372384685,0.5386097559206309
h5_d03,LightGbmTuned,1,2229,253,0.6535112897053195,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.6993726853454454,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,253,45,crisis_2020,spx_crisis_2008,False,0.6535112897053195,,0.6092555105713,2209,50.0,0.29820677372384685,0.5386097559206309
h5_d03,LightGbmTuned,1,2229,253,0.6535112897053195,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.6993726853454454,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,253,46,crisis_2020,spx_crisis_2008,False,0.6535112897053195,,0.6092555105713,2209,50.0,0.29820677372384685,0.5386097559206309
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,42,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.057492077863286556,0.057492077863286556
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,43,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.057492077863286556,0.057492077863286556
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,44,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.057492077863286556,0.057492077863286556
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,45,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.057492077863286556,0.057492077863286556
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,46,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.057492077863286556,0.057492077863286556
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,42,crisis_2020,spx_crisis_2008,False,0.6,0.5961538461538461,0.6112040133779264,2209,,0.345261807756149,0.8564961521050249
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,43,crisis_2020,spx_crisis_2008,False,0.6,0.5961538461538461,0.6112040133779264,2209,,0.345261807756149,0.8564961521050249
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,44,crisis_2020,spx_crisis_2008,False,0.6,0.5961538461538461,0.6112040133779264,2209,,0.345261807756149,0.8564961521050249
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,45,crisis_2020,spx_crisis_2008,False,0.6,0.5961538461538461,0.6112040133779264,2209,,0.345261807756149,0.8564961521050249
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,46,crisis_2020,spx_crisis_2008,False,0.6,0.5961538461538461,0.6112040133779264,2209,,0.345261807756149,0.8564961521050249
h10_d05,VIXPercentileCalibrated,1,2229,253,0.5523809523809524,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.13333333333333333,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,253,42,crisis_2020,spx_crisis_2008,False,0.5523809523809524,0.34615384615384615,0.5572045707915273,2209,,0.03768244479805354,0.08695652173913043
h10_d05,VIXPercentileCalibrated,1,2229,253,0.5523809523809524,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.13333333333333333,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,253,43,crisis_2020,spx_crisis_2008,False,0.5523809523809524,0.34615384615384615,0.5572045707915273,2209,,0.03768244479805354,0.08695652173913043
h10_d05,VIXPercentileCalibrated,1,2229,253,0.5523809523809524,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.13333333333333333,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,253,44,crisis_2020,spx_crisis_2008,False,0.5523809523809524,0.34615384615384615,0.5572045707915273,2209,,0.03768244479805354,0.08695652173913043
h10_d05,VIXPercentileCalibrated,1,2229,253,0.5523809523809524,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.13333333333333333,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,253,45,crisis_2020,spx_crisis_2008,False,0.5523809523809524,0.34615384615384615,0.5572045707915273,2209,,0.03768244479805354,0.08695652173913043
h10_d05,VIXPercentileCalibrated,1,2229,253,0.5523809523809524,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.13333333333333333,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,253,46,crisis_2020,spx_crisis_2008,False,0.5523809523809524,0.34615384615384615,0.5572045707915273,2209,,0.03768244479805354,0.08695652173913043
h10_d05,HarRvThreshold,1,2229,253,0.5827560613557645,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.16171510280280088,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,231,42,crisis_2020,spx_crisis_2008,False,0.5827560613557645,0.6634615384615385,0.5038363171355499,2209,,0.017425153072059482,0.08035836744005015
h10_d05,HarRvThreshold,1,2229,253,0.5827560613557645,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.16171510280280088,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,231,43,crisis_2020,spx_crisis_2008,False,0.5827560613557645,0.6634615384615385,0.5038363171355499,2209,,0.017425153072059482,0.08035836744005015
h10_d05,HarRvThreshold,1,2229,253,0.5827560613557645,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.16171510280280088,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,231,44,crisis_2020,spx_crisis_2008,False,0.5827560613557645,0.6634615384615385,0.5038363171355499,2209,,0.017425153072059482,0.08035836744005015
h10_d05,HarRvThreshold,1,2229,253,0.5827560613557645,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.16171510280280088,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,231,45,crisis_2020,spx_crisis_2008,False,0.5827560613557645,0.6634615384615385,0.5038363171355499,2209,,0.017425153072059482,0.08035836744005015
h10_d05,HarRvThreshold,1,2229,253,0.5827560613557645,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.16171510280280088,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,231,46,crisis_2020,spx_crisis_2008,False,0.5827560613557645,0.6634615384615385,0.5038363171355499,2209,,0.017425153072059482,0.08035836744005015
h10_d05,LogisticRegressionL2,1,2229,253,0.6198228128460687,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.7598093775737335,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,253,42,crisis_2020,spx_crisis_2008,False,0.6198228128460687,0.6153846153846154,0.6236064659977704,2209,,0.3611895759060204,0.5878380495223935
h10_d05,LogisticRegressionL2,1,2229,253,0.6198228128460687,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.7598093775737335,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,253,43,crisis_2020,spx_crisis_2008,False,0.6198228128460687,0.6153846153846154,0.6236064659977704,2209,,0.3611895759060204,0.5878380495223935
h10_d05,LogisticRegressionL2,1,2229,253,0.6198228128460687,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.7598093775737335,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,253,44,crisis_2020,spx_crisis_2008,False,0.6198228128460687,0.6153846153846154,0.6236064659977704,2209,,0.3611895759060204,0.5878380495223935
h10_d05,LogisticRegressionL2,1,2229,253,0.6198228128460687,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.7598093775737335,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,253,45,crisis_2020,spx_crisis_2008,False,0.6198228128460687,0.6153846153846154,0.6236064659977704,2209,,0.3611895759060204,0.5878380495223935
h10_d05,LogisticRegressionL2,1,2229,253,0.6198228128460687,0.36991444150540354,0.36772777092798437,0.4565295683768403,0.7598093775737335,0.30039525691699603,0.27631578947368424,1.8369967525144388,1.3070949816030377,76,43,253,46,crisis_2020,spx_crisis_2008,False,0.6198228128460687,0.6153846153846154,0.6236064659977704,2209,,0.3611895759060204,0.5878380495223935
h10_d05,LightGbmTuned,1,2229,253,0.4847729789590255,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.6578404914268559,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,253,42,crisis_2020,spx_crisis_2008,False,0.4847729789590255,0.17307692307692307,0.4763099219620959,2209,50.0,0.3690428207593961,0.6038407563709841
h10_d05,LightGbmTuned,1,2229,253,0.4847729789590255,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.6578404914268559,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,253,43,crisis_2020,spx_crisis_2008,False,0.4847729789590255,0.17307692307692307,0.4763099219620959,2209,50.0,0.3690428207593961,0.6038407563709841
h10_d05,LightGbmTuned,1,2229,253,0.4847729789590255,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.6578404914268559,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,253,44,crisis_2020,spx_crisis_2008,False,0.4847729789590255,0.17307692307692307,0.4763099219620959,2209,50.0,0.3690428207593961,0.6038407563709841
h10_d05,LightGbmTuned,1,2229,253,0.4847729789590255,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.6578404914268559,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,253,45,crisis_2020,spx_crisis_2008,False,0.4847729789590255,0.17307692307692307,0.4763099219620959,2209,50.0,0.3690428207593961,0.6038407563709841
h10_d05,LightGbmTuned,1,2229,253,0.4847729789590255,0.18314246771416584,0.2898209523905591,0.3604280504194613,0.6578404914268559,0.23715415019762845,0.016666666666666666,0.3650179259876755,0.561322253134113,60,43,253,46,crisis_2020,spx_crisis_2008,False,0.4847729789590255,0.17307692307692307,0.4763099219620959,2209,50.0,0.3690428207593961,0.6038407563709841
h20_d07,NaiveBaseRate,1,2229,253,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.056078959174517724,0.0,,,,0,41,253,42,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.056586690810321395,0.05658669081032141
h20_d07,NaiveBaseRate,1,2229,253,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.056078959174517724,0.0,,,,0,41,253,43,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.056586690810321395,0.05658669081032141
h20_d07,NaiveBaseRate,1,2229,253,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.056078959174517724,0.0,,,,0,41,253,44,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.056586690810321395,0.05658669081032141
h20_d07,NaiveBaseRate,1,2229,253,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.056078959174517724,0.0,,,,0,41,253,45,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.056586690810321395,0.05658669081032141
h20_d07,NaiveBaseRate,1,2229,253,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.056078959174517724,0.0,,,,0,41,253,46,crisis_2020,spx_crisis_2008,False,0.5,0.5,0.5,2209,,0.056586690810321395,0.05658669081032141
h20_d07,VIXPercentileRaw,1,2229,253,0.44351127473538887,0.19413999072516847,0.715529716830326,0.7531639172460753,0.9500224315836698,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,253,42,crisis_2020,spx_crisis_2008,False,0.44351127473538887,0.8842592592592592,0.560966939210807,2209,,0.345261807756149,0.8564961521050249
h20_d07,VIXPercentileRaw,1,2229,253,0.44351127473538887,0.19413999072516847,0.715529716830326,0.7531639172460753,0.9500224315836698,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,253,43,crisis_2020,spx_crisis_2008,False,0.44351127473538887,0.8842592592592592,0.560966939210807,2209,,0.345261807756149,0.8564961521050249
h20_d07,VIXPercentileRaw,1,2229,253,0.44351127473538887,0.19413999072516847,0.715529716830326,0.7531639172460753,0.9500224315836698,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,253,44,crisis_2020,spx_crisis_2008,False,0.44351127473538887,0.8842592592592592,0.560966939210807,2209,,0.345261807756149,0.8564961521050249
h20_d07,VIXPercentileRaw,1,2229,253,0.44351127473538887,0.19413999072516847,0.715529716830326,0.7531639172460753,0.9500224315836698,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,253,45,crisis_2020,spx_crisis_2008,False,0.44351127473538887,0.8842592592592592,0.560966939210807,2209,,0.345261807756149,0.8564961521050249
h20_d07,VIXPercentileRaw,1,2229,253,0.44351127473538887,0.19413999072516847,0.715529716830326,0.7531639172460753,0.9500224315836698,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,253,46,crisis_2020,spx_crisis_2008,False,0.44351127473538887,0.8842592592592592,0.560966939210807,2209,,0.345261807756149,0.8564961521050249
h20_d07,VIXPercentileCalibrated,1,2229,253,0.40410722503451457,0.14924692174786441,0.1449647566231942,0.084301863260231,0.11981566820276497,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,253,42,crisis_2020,spx_crisis_2008,False,0.40410722503451457,0.6134259259259259,0.515286171347316,2209,,0.0412288156237147,0.08695652173913043
h20_d07,VIXPercentileCalibrated,1,2229,253,0.40410722503451457,0.14924692174786441,0.1449647566231942,0.084301863260231,0.11981566820276497,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,253,43,crisis_2020,spx_crisis_2008,False,0.40410722503451457,0.6134259259259259,0.515286171347316,2209,,0.0412288156237147,0.08695652173913043
h20_d07,VIXPercentileCalibrated,1,2229,253,0.40410722503451457,0.14924692174786441,0.1449647566231942,0.084301863260231,0.11981566820276497,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,253,44,crisis_2020,spx_crisis_2008,False,0.40410722503451457,0.6134259259259259,0.515286171347316,2209,,0.0412288156237147,0.08695652173913043
h20_d07,VIXPercentileCalibrated,1,2229,253,0.40410722503451457,0.14924692174786441,0.1449647566231942,0.084301863260231,0.11981566820276497,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,253,45,crisis_2020,spx_crisis_2008,False,0.40410722503451457,0.6134259259259259,0.515286171347316,2209,,0.0412288156237147,0.08695652173913043
h20_d07,VIXPercentileCalibrated,1,2229,253,0.40410722503451457,0.14924692174786441,0.1449647566231942,0.084301863260231,0.11981566820276497,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,253,46,crisis_2020,spx_crisis_2008,False,0.40410722503451457,0.6134259259259259,0.515286171347316,2209,,0.0412288156237147,0.08695652173913043
h20_d07,HarRvThreshold,1,2229,253,0.5242407355809418,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.16171510280280088,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,231,42,crisis_2020,spx_crisis_2008,False,0.5242407355809418,0.10344827586206896,0.3487694300518135,2209,,0.017425153072059482,0.08035836744005015
h20_d07,HarRvThreshold,1,2229,253,0.5242407355809418,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.16171510280280088,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,231,43,crisis_2020,spx_crisis_2008,False,0.5242407355809418,0.10344827586206896,0.3487694300518135,2209,,0.017425153072059482,0.08035836744005015
h20_d07,HarRvThreshold,1,2229,253,0.5242407355809418,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.16171510280280088,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,231,44,crisis_2020,spx_crisis_2008,False,0.5242407355809418,0.10344827586206896,0.3487694300518135,2209,,0.017425153072059482,0.08035836744005015
h20_d07,HarRvThreshold,1,2229,253,0.5242407355809418,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.16171510280280088,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,231,45,crisis_2020,spx_crisis_2008,False,0.5242407355809418,0.10344827586206896,0.3487694300518135,2209,,0.017425153072059482,0.08035836744005015
h20_d07,HarRvThreshold,1,2229,253,0.5242407355809418,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.16171510280280088,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,231,46,crisis_2020,spx_crisis_2008,False,0.5242407355809418,0.10344827586206896,0.3487694300518135,2209,,0.017425153072059482,0.08035836744005015
h20_d07,LogisticRegressionL2,1,2229,253,0.5548780487804877,0.22468290902558416,0.4168715124490863,0.507868952259013,0.7350984493196889,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,253,42,crisis_2020,spx_crisis_2008,False,0.5548780487804877,0.8564814814814815,0.623178101670814,2209,,0.383800903030035,0.5439278480371722
h20_d07,LogisticRegressionL2,1,2229,253,0.5548780487804877,0.22468290902558416,0.4168715124490863,0.507868952259013,0.7350984493196889,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,253,43,crisis_2020,spx_crisis_2008,False,0.5548780487804877,0.8564814814814815,0.623178101670814,2209,,0.383800903030035,0.5439278480371722
h20_d07,LogisticRegressionL2,1,2229,253,0.5548780487804877,0.22468290902558416,0.4168715124490863,0.507868952259013,0.7350984493196889,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,253,44,crisis_2020,spx_crisis_2008,False,0.5548780487804877,0.8564814814814815,0.623178101670814,2209,,0.383800903030035,0.5439278480371722
h20_d07,LogisticRegressionL2,1,2229,253,0.5548780487804877,0.22468290902558416,0.4168715124490863,0.507868952259013,0.7350984493196889,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,253,45,crisis_2020,spx_crisis_2008,False,0.5548780487804877,0.8564814814814815,0.623178101670814,2209,,0.383800903030035,0.5439278480371722
h20_d07,LogisticRegressionL2,1,2229,253,0.5548780487804877,0.22468290902558416,0.4168715124490863,0.507868952259013,0.7350984493196889,0.36363636363636365,0.18478260869565216,1.2904958397831887,1.1962162275581858,92,41,253,46,crisis_2020,spx_crisis_2008,False,0.5548780487804877,0.8564814814814815,0.623178101670814,2209,,0.383800903030035,0.5439278480371722
h20_d07,LightGbmTuned,1,2229,253,0.286930510814542,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.6356190039679463,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,253,42,crisis_2020,spx_crisis_2008,False,0.286930510814542,0.662037037037037,0.2986135798080341,2209,50.0,0.35333755330834477,0.5358948476283811
h20_d07,LightGbmTuned,1,2229,253,0.286930510814542,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.6356190039679463,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,253,43,crisis_2020,spx_crisis_2008,False,0.286930510814542,0.662037037037037,0.2986135798080341,2209,50.0,0.35333755330834477,0.5358948476283811
h20_d07,LightGbmTuned,1,2229,253,0.286930510814542,0.12762908636009024,0.3125350812655521,0.3756899277632758,0.6356190039679463,0.2450592885375494,0.016129032258064516,0.5912575078305284,0.38729620550831767,62,41,253,44,crisis_2020,spx_crisis_2008,False,0.286930510814542,0.662037037037037,0.2986135798080341,2209,50.0,0.35333755330834477,0.5358948476283811
