crisis,configuration,stress_def,model,seed,n_train,n_test,auc,auc_full_window,auc_first30,auc_rest,pr_auc,brier,ece,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_train_rows_after_dropna,n_trees_built,calm_mean_score,calm_max_score
crisis_2020,spx_full,h5_d03,HarRvThreshold,46,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h5_d03,LogisticRegressionL2,42,2229,253,,,,,,,,,,,,0,0,1574,,0.3646299445865627,0.8296275366348822
crisis_2020,spx_full,h5_d03,LogisticRegressionL2,43,2229,253,,,,,,,,,,,,0,0,1574,,0.3646299445865627,0.8296275366348822
crisis_2020,spx_full,h5_d03,LogisticRegressionL2,44,2229,253,,,,,,,,,,,,0,0,1574,,0.3646299445865627,0.8296275366348822
crisis_2020,spx_full,h5_d03,LogisticRegressionL2,45,2229,253,,,,,,,,,,,,0,0,1574,,0.3646299445865627,0.8296275366348822
crisis_2020,spx_full,h5_d03,LogisticRegressionL2,46,2229,253,,,,,,,,,,,,0,0,1574,,0.3646299445865627,0.8296275366348822
crisis_2020,spx_full,h5_d03,LightGbmTuned,42,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.35877381402187514,0.677771516059182
crisis_2020,spx_full,h5_d03,LightGbmTuned,43,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.35877381402187514,0.677771516059182
crisis_2020,spx_full,h5_d03,LightGbmTuned,44,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.35877381402187514,0.677771516059182
crisis_2020,spx_full,h5_d03,LightGbmTuned,45,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.35877381402187514,0.677771516059182
crisis_2020,spx_full,h5_d03,LightGbmTuned,46,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.35877381402187514,0.677771516059182
crisis_2020,spx_full,h10_d05,NaiveBaseRate,42,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,1574,,0.04828462515883101,0.048284625158831
crisis_2020,spx_full,h10_d05,NaiveBaseRate,43,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,1574,,0.04828462515883101,0.048284625158831
crisis_2020,spx_full,h10_d05,NaiveBaseRate,44,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,1574,,0.04828462515883101,0.048284625158831
crisis_2020,spx_full,h10_d05,NaiveBaseRate,45,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,1574,,0.04828462515883101,0.048284625158831
crisis_2020,spx_full,h10_d05,NaiveBaseRate,46,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,1574,,0.04828462515883101,0.048284625158831
crisis_2020,spx_full,h10_d05,VIXPercentileRaw,42,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h10_d05,VIXPercentileRaw,43,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h10_d05,VIXPercentileRaw,44,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h10_d05,VIXPercentileRaw,45,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h10_d05,VIXPercentileRaw,46,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h10_d05,VIXPercentileCalibrated,42,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,1574,,0.05445997341617612,0.08187134502923976
crisis_2020,spx_full,h10_d05,VIXPercentileCalibrated,43,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,1574,,0.05445997341617612,0.08187134502923976
crisis_2020,spx_full,h10_d05,VIXPercentileCalibrated,44,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,1574,,0.05445997341617612,0.08187134502923976
crisis_2020,spx_full,h10_d05,VIXPercentileCalibrated,45,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,1574,,0.05445997341617612,0.08187134502923976
crisis_2020,spx_full,h10_d05,VIXPercentileCalibrated,46,2229,253,0.5523809523809524,0.5523809523809524,0.34615384615384615,0.5572045707915273,0.20062934295736257,0.14293115348477098,0.029906498885680272,0.31620553359683795,0.225,1.5249500249577255,1.3342951742630291,80,43,1574,,0.05445997341617612,0.08187134502923976
crisis_2020,spx_full,h10_d05,HarRvThreshold,42,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h10_d05,HarRvThreshold,43,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h10_d05,HarRvThreshold,44,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h10_d05,HarRvThreshold,45,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h10_d05,HarRvThreshold,46,2229,253,0.5827560613557645,0.5827560613557645,0.6634615384615385,0.5038363171355499,0.33004248952772763,0.18131298687849473,0.14799917564365134,0.30735930735930733,0.29577464788732394,1.7398081057551098,1.3070949816030377,71,43,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h10_d05,LogisticRegressionL2,42,2229,253,,,,,,,,,,,,0,0,1574,,0.28896082910439935,0.822641101249415
crisis_2020,spx_full,h10_d05,LogisticRegressionL2,43,2229,253,,,,,,,,,,,,0,0,1574,,0.28896082910439935,0.822641101249415
crisis_2020,spx_full,h10_d05,LogisticRegressionL2,44,2229,253,,,,,,,,,,,,0,0,1574,,0.28896082910439935,0.822641101249415
crisis_2020,spx_full,h10_d05,LogisticRegressionL2,45,2229,253,,,,,,,,,,,,0,0,1574,,0.28896082910439935,0.822641101249415
crisis_2020,spx_full,h10_d05,LogisticRegressionL2,46,2229,253,,,,,,,,,,,,0,0,1574,,0.28896082910439935,0.822641101249415
crisis_2020,spx_full,h10_d05,LightGbmTuned,42,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.39119047449949035,0.6457697624101312
crisis_2020,spx_full,h10_d05,LightGbmTuned,43,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.39119047449949035,0.6457697624101312
crisis_2020,spx_full,h10_d05,LightGbmTuned,44,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.39119047449949035,0.6457697624101312
crisis_2020,spx_full,h10_d05,LightGbmTuned,45,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.39119047449949035,0.6457697624101312
crisis_2020,spx_full,h10_d05,LightGbmTuned,46,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.39119047449949035,0.6457697624101312
crisis_2020,spx_full,h20_d07,NaiveBaseRate,42,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,1574,,0.050190597204574326,0.05019059720457433
crisis_2020,spx_full,h20_d07,NaiveBaseRate,43,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,1574,,0.050190597204574326,0.05019059720457433
crisis_2020,spx_full,h20_d07,NaiveBaseRate,44,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,1574,,0.050190597204574326,0.05019059720457433
crisis_2020,spx_full,h20_d07,NaiveBaseRate,45,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,1574,,0.050190597204574326,0.05019059720457433
crisis_2020,spx_full,h20_d07,NaiveBaseRate,46,2229,253,0.5,0.5,0.5,0.5,0.16205533596837945,0.14702439649090968,0.10597637679386171,0.0,,,,0,41,1574,,0.050190597204574326,0.05019059720457433
crisis_2020,spx_full,h20_d07,VIXPercentileRaw,42,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h20_d07,VIXPercentileRaw,43,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h20_d07,VIXPercentileRaw,44,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h20_d07,VIXPercentileRaw,45,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h20_d07,VIXPercentileRaw,46,2229,253,0.44351127473538887,0.44351127473538887,0.8842592592592592,0.560966939210807,0.19413999072516847,0.715529716830326,0.7531639172460753,0.4980237154150198,0.12698412698412698,0.9669766080425028,1.166869119445341,126,41,1574,,0.6019377382465056,0.9104193138500636
crisis_2020,spx_full,h20_d07,VIXPercentileCalibrated,42,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,1574,,0.050640185059634864,0.08088235294117647
crisis_2020,spx_full,h20_d07,VIXPercentileCalibrated,43,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,1574,,0.050640185059634864,0.08088235294117647
crisis_2020,spx_full,h20_d07,VIXPercentileCalibrated,44,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,1574,,0.050640185059634864,0.08088235294117647
crisis_2020,spx_full,h20_d07,VIXPercentileCalibrated,45,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,1574,,0.050640185059634864,0.08088235294117647
crisis_2020,spx_full,h20_d07,VIXPercentileCalibrated,46,2229,253,0.40410722503451457,0.40410722503451457,0.6134259259259259,0.515286171347316,0.14924692174786441,0.1449647566231942,0.084301863260231,0.31620553359683795,0.175,1.0925610927263152,1.1134698465873687,80,41,1574,,0.050640185059634864,0.08088235294117647
crisis_2020,spx_full,h20_d07,HarRvThreshold,42,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h20_d07,HarRvThreshold,43,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h20_d07,HarRvThreshold,44,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h20_d07,HarRvThreshold,45,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h20_d07,HarRvThreshold,46,2229,253,0.5242407355809418,0.5242407355809418,0.10344827586206896,0.3487694300518135,0.2299285571384486,0.19218314678639548,0.17397320161767732,0.30735930735930733,0.23943661971830985,1.429324025221415,1.1344366767771723,71,37,1574,,0.05337018929775342,0.23045948485542084
crisis_2020,spx_full,h20_d07,LogisticRegressionL2,42,2229,253,,,,,,,,,,,,0,0,1574,,0.26404187526844053,0.7650170166179129
crisis_2020,spx_full,h20_d07,LogisticRegressionL2,43,2229,253,,,,,,,,,,,,0,0,1574,,0.26404187526844053,0.7650170166179129
crisis_2020,spx_full,h20_d07,LogisticRegressionL2,44,2229,253,,,,,,,,,,,,0,0,1574,,0.26404187526844053,0.7650170166179129
crisis_2020,spx_full,h20_d07,LogisticRegressionL2,45,2229,253,,,,,,,,,,,,0,0,1574,,0.26404187526844053,0.7650170166179129
crisis_2020,spx_full,h20_d07,LogisticRegressionL2,46,2229,253,,,,,,,,,,,,0,0,1574,,0.26404187526844053,0.7650170166179129
crisis_2020,spx_full,h20_d07,LightGbmTuned,42,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.45545616344360945,0.6023684568852207
crisis_2020,spx_full,h20_d07,LightGbmTuned,43,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.45545616344360945,0.6023684568852207
crisis_2020,spx_full,h20_d07,LightGbmTuned,44,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.45545616344360945,0.6023684568852207
crisis_2020,spx_full,h20_d07,LightGbmTuned,45,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.45545616344360945,0.6023684568852207
crisis_2020,spx_full,h20_d07,LightGbmTuned,46,2229,253,,,,,,,,,,,,0,0,1574,50.0,0.45545616344360945,0.6023684568852207
crisis_2020,spx_crisis_2008,h5_d03,NaiveBaseRate,42,2229,253,0.5,0.5,,0.5,0.20553359683794467,0.18011547817156595,0.1297148440339967,0.0,,,,0,52,2209,,0.07469443186962428,0.07469443186962427
crisis_2020,spx_crisis_2008,h5_d03,NaiveBaseRate,43,2229,253,0.5,0.5,,0.5,0.20553359683794467,0.18011547817156595,0.1297148440339967,0.0,,,,0,52,2209,,0.07469443186962428,0.07469443186962427
crisis_2020,spx_crisis_2008,h5_d03,NaiveBaseRate,44,2229,253,0.5,0.5,,0.5,0.20553359683794467,0.18011547817156595,0.1297148440339967,0.0,,,,0,52,2209,,0.07469443186962428,0.07469443186962427
crisis_2020,spx_crisis_2008,h5_d03,NaiveBaseRate,45,2229,253,0.5,0.5,,0.5,0.20553359683794467,0.18011547817156595,0.1297148440339967,0.0,,,,0,52,2209,,0.07469443186962428,0.07469443186962427
crisis_2020,spx_crisis_2008,h5_d03,NaiveBaseRate,46,2229,253,0.5,0.5,,0.5,0.20553359683794467,0.18011547817156595,0.1297148440339967,0.0,,,,0,52,2209,,0.07469443186962428,0.07469443186962427
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileRaw,42,2229,253,0.6788652889399158,0.6788652889399158,,0.6283738191632928,0.379568304924152,0.6367531868278612,0.6746923858516112,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileRaw,43,2229,253,0.6788652889399158,0.6788652889399158,,0.6283738191632928,0.379568304924152,0.6367531868278612,0.6746923858516112,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileRaw,44,2229,253,0.6788652889399158,0.6788652889399158,,0.6283738191632928,0.379568304924152,0.6367531868278612,0.6746923858516112,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileRaw,45,2229,253,0.6788652889399158,0.6788652889399158,,0.6283738191632928,0.379568304924152,0.6367531868278612,0.6746923858516112,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileRaw,46,2229,253,0.6788652889399158,0.6788652889399158,,0.6283738191632928,0.379568304924152,0.6367531868278612,0.6746923858516112,0.4980237154150198,0.2777777777777778,1.295100363551508,1.0608346930628059,126,52,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileCalibrated,42,2229,253,0.676903941829315,0.676903941829315,,0.6265182186234818,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,2209,,0.03880499022373483,0.14423076923076922
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileCalibrated,43,2229,253,0.676903941829315,0.676903941829315,,0.6265182186234818,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,2209,,0.03880499022373483,0.14423076923076922
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileCalibrated,44,2229,253,0.676903941829315,0.676903941829315,,0.6265182186234818,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,2209,,0.03880499022373483,0.14423076923076922
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileCalibrated,45,2229,253,0.676903941829315,0.676903941829315,,0.6265182186234818,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,2209,,0.03880499022373483,0.14423076923076922
crisis_2020,spx_crisis_2008,h5_d03,VIXPercentileCalibrated,46,2229,253,0.676903941829315,0.676903941829315,,0.6265182186234818,0.3045769372211603,0.1550248637059767,0.05678122844498319,0.30434782608695654,0.33766233766233766,1.692838472529643,1.170701526288169,77,52,2209,,0.03880499022373483,0.14423076923076922
crisis_2020,spx_crisis_2008,h5_d03,HarRvThreshold,42,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h5_d03,HarRvThreshold,43,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h5_d03,HarRvThreshold,44,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h5_d03,HarRvThreshold,45,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h5_d03,HarRvThreshold,46,2229,253,0.6339707778255265,0.6339707778255265,0.735,0.5796042899408285,0.38748754182820727,0.1961251703644476,0.15141270706200388,0.30735930735930733,0.352112676056338,1.7457917938580922,1.2428685498275365,71,52,2209,,0.017425153072059482,0.08035836744005015
crisis_2020,spx_crisis_2008,h5_d03,LogisticRegressionL2,42,2229,253,0.6619785686949867,0.6619785686949867,,0.6361898335582546,0.37574236460351,0.32183301935181086,0.38560926106864274,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,2209,,0.32540027556597195,0.5810438810547008
crisis_2020,spx_crisis_2008,h5_d03,LogisticRegressionL2,43,2229,253,0.6619785686949867,0.6619785686949867,,0.6361898335582546,0.37574236460351,0.32183301935181086,0.38560926106864274,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,2209,,0.32540027556597195,0.5810438810547008
crisis_2020,spx_crisis_2008,h5_d03,LogisticRegressionL2,44,2229,253,0.6619785686949867,0.6619785686949867,,0.6361898335582546,0.37574236460351,0.32183301935181086,0.38560926106864274,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,2209,,0.32540027556597195,0.5810438810547008
crisis_2020,spx_crisis_2008,h5_d03,LogisticRegressionL2,45,2229,253,0.6619785686949867,0.6619785686949867,,0.6361898335582546,0.37574236460351,0.32183301935181086,0.38560926106864274,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,2209,,0.32540027556597195,0.5810438810547008
crisis_2020,spx_crisis_2008,h5_d03,LogisticRegressionL2,46,2229,253,0.6619785686949867,0.6619785686949867,,0.6361898335582546,0.37574236460351,0.32183301935181086,0.38560926106864274,0.28063241106719367,0.43661971830985913,2.1385622456243585,1.1086350688589697,71,52,2209,,0.32540027556597195,0.5810438810547008
crisis_2020,spx_crisis_2008,h5_d03,LightGbmTuned,42,2229,253,0.6535112897053195,0.6535112897053195,,0.6092555105713,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,2209,50.0,0.29820677372384685,0.5386097559206309
crisis_2020,spx_crisis_2008,h5_d03,LightGbmTuned,43,2229,253,0.6535112897053195,0.6535112897053195,,0.6092555105713,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,2209,50.0,0.29820677372384685,0.5386097559206309
crisis_2020,spx_crisis_2008,h5_d03,LightGbmTuned,44,2229,253,0.6535112897053195,0.6535112897053195,,0.6092555105713,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,2209,50.0,0.29820677372384685,0.5386097559206309
crisis_2020,spx_crisis_2008,h5_d03,LightGbmTuned,45,2229,253,0.6535112897053195,0.6535112897053195,,0.6092555105713,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,2209,50.0,0.29820677372384685,0.5386097559206309
crisis_2020,spx_crisis_2008,h5_d03,LightGbmTuned,46,2229,253,0.6535112897053195,0.6535112897053195,,0.6092555105713,0.3138512085491959,0.2822612708203932,0.3450556650263486,0.16600790513833993,0.38095238095238093,2.5970794660234464,1.4786170666723495,42,52,2209,50.0,0.29820677372384685,0.5386097559206309
crisis_2020,spx_crisis_2008,h10_d05,NaiveBaseRate,42,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,2209,,0.057492077863286556,0.057492077863286556
crisis_2020,spx_crisis_2008,h10_d05,NaiveBaseRate,43,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,2209,,0.057492077863286556,0.057492077863286556
crisis_2020,spx_crisis_2008,h10_d05,NaiveBaseRate,44,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,2209,,0.057492077863286556,0.057492077863286556
crisis_2020,spx_crisis_2008,h10_d05,NaiveBaseRate,45,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,2209,,0.057492077863286556,0.057492077863286556
crisis_2020,spx_crisis_2008,h10_d05,NaiveBaseRate,46,2229,253,0.5,0.5,0.5,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.0,,,,0,43,2209,,0.057492077863286556,0.057492077863286556
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileRaw,42,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileRaw,43,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileRaw,44,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,2209,,0.345261807756149,0.8564961521050249
crisis_2020,spx_crisis_2008,h10_d05,VIXPercentileRaw,45,2229,253,0.6,0.6,0.5961538461538461,0.6112040133779264,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,2209,,0.345261807756149,0.8564961521050249
