ablation_id,stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,calm_period_alarm_rate
global_scaler,h10_d05,NaiveBaseRate,8,1851,125,0.5,0.224,0.2038280042531072,0.17321663965424094,0.050783360345759046,0.0,,,,0,28,125,45,
global_scaler,h10_d05,NaiveBaseRate,8,1851,125,0.5,0.224,0.2038280042531072,0.17321663965424094,0.050783360345759046,0.0,,,,0,28,125,46,
global_scaler,h10_d05,VIXPercentileRaw,8,1851,125,0.6235272459499264,0.29412686690576373,0.30601963165616963,0.3281080497028633,0.9500270124257157,0.048,0.0,0.4945509233305439,,6,28,125,42,
global_scaler,h10_d05,VIXPercentileRaw,8,1851,125,0.6235272459499264,0.29412686690576373,0.30601963165616963,0.3281080497028633,0.9500270124257157,0.048,0.0,0.4945509233305439,,6,28,125,43,
global_scaler,h10_d05,VIXPercentileRaw,8,1851,125,0.6235272459499264,0.29412686690576373,0.30601963165616963,0.3281080497028633,0.9500270124257157,0.048,0.0,0.4945509233305439,,6,28,125,44,
global_scaler,h10_d05,VIXPercentileRaw,8,1851,125,0.6235272459499264,0.29412686690576373,0.30601963165616963,0.3281080497028633,0.9500270124257157,0.048,0.0,0.4945509233305439,,6,28,125,45,
global_scaler,h10_d05,VIXPercentileRaw,8,1851,125,0.6235272459499264,0.29412686690576373,0.30601963165616963,0.3281080497028633,0.9500270124257157,0.048,0.0,0.4945509233305439,,6,28,125,46,
global_scaler,h10_d05,VIXPercentileCalibrated,8,1851,125,0.6181885125184093,0.2794530886688585,0.20141888143717823,0.1743267754695667,0.11764705882352941,0.032,0.0,0.10620954942897795,,4,28,125,42,
global_scaler,h10_d05,VIXPercentileCalibrated,8,1851,125,0.6181885125184093,0.2794530886688585,0.20141888143717823,0.1743267754695667,0.11764705882352941,0.032,0.0,0.10620954942897795,,4,28,125,43,
global_scaler,h10_d05,VIXPercentileCalibrated,8,1851,125,0.6181885125184093,0.2794530886688585,0.20141888143717823,0.1743267754695667,0.11764705882352941,0.032,0.0,0.10620954942897795,,4,28,125,44,
global_scaler,h10_d05,VIXPercentileCalibrated,8,1851,125,0.6181885125184093,0.2794530886688585,0.20141888143717823,0.1743267754695667,0.11764705882352941,0.032,0.0,0.10620954942897795,,4,28,125,45,
